-0.0104  0.1000194163   0.100033122
-0.0103000002  0.0999958365   0.1000361581
-0.0102000004  0.1000210986   0.1000395168
-0.0100999996  0.0999971227   0.1000431423
-0.0099999998  0.100023063 0.1000471456
-0.0098999999  0.0999987012   0.1000514742
-0.0098000001  0.1000253626   0.1000562463
-0.0097000003  0.1000006295   0.1000614135
-0.0096000005  0.100028061 0.1000671022
-0.0094999997  0.1000029766   0.1000732695
-0.0093999999  0.1000312342   0.1000800513
-0.0093  0.1000058245   0.100087411
-0.0092000002  0.1000349726   0.1000954959
-0.0091000004  0.1000092714   0.1001042773
-0.0089999996  0.1000393839   0.1001139154
-0.0088999998  0.1000134344   0.1001243915
-0.0088  0.100044597 0.1001358808
-0.0087000001  0.1000184531   0.1001483766
-0.0086000003  0.1000507653   0.1001620714
-0.0085000005  0.1000244943   0.1001769735
-0.0083999997  0.1000580718   0.1001932958
-0.0082999999  0.1000317571   0.100211064
-0.0082  0.1000667349   0.100230515
-0.0081000002  0.1000404791   0.1002516958
-0.0080000004  0.1000770152   0.1002748712
-0.0078999996  0.1000509436   0.1003001136
-0.0077999998  0.1000892233   0.1003277202
-0.0077  0.1000634889   0.1003577942
-0.0076000001  0.10010373  0.1003906705
-0.0074999998  0.1000785187   0.1004264885
-0.0074  0.1001209773   0.1004656275
-0.0073000002  0.1000965144   0.1005082697
-0.0071999999  0.1001414929   0.1005548458
-0.0071  0.1001180507   0.1006055884
-0.0070000002  0.1001659057   0.1006609883
-0.0068999999  0.1001438129   0.1007213372
-0.0068000001  0.1001949661   0.1007871948
-0.0066999998  0.1001746188   0.1008589223
-0.0066  0.1002295693   0.1009371588
-0.0065000001  0.1002114439   0.1010223456
-0.0063999998  0.1002707827   0.1011152132
-0.0063  0.1002554514   0.1012162949
-0.0062000002  0.1003198792   0.1013264252
-0.0060999999  0.1003080289   0.1014462426
-0.0060000001  0.1003783768   0.1015766988
-0.0059000002  0.100370831 0.1017185512
-0.0057999999  0.1004480854   0.1018728826
-0.0057000001  0.1004458304   0.1020405831
-0.0055999998  0.1005311626   0.1022228801
-0.0055  0.100535379 0.1024208101
-0.0054000001  0.1006301801   0.1026357577
-0.0052999998  0.1006422796   0.1028689176
-0.0052  0.1007482028   0.1031218426
-0.0051000002  0.1007698729   0.1033958948
-0.0049999999  0.1008888826   0.1036928025
-0.0049000001  0.1009221391   0.1040141008
-0.0048000002  0.1010565703   0.1043616959
-0.0046999999  0.1011038138   0.1047372956
-0.0046000001  0.101256445 0.1051429798
-0.0044999998  0.1013205372   0.1055806212
-0.0044  0.1014946698   0.1060524614
-0.0043000001  0.1015790203   0.1065605209
-0.0041999999  0.1017785764   0.107107181
-0.0041  0.101887243 0.1076945835
-0.0040000002  0.10211688  0.1083252166
-0.0038999999  0.1022546879   0.1090013061
-0.0038000001  0.1025199331   0.1097254041
-0.0037  0.102692613 0.110499773
-0.0035999999  0.1030000214   0.111326977
-0.0035000001  0.1032143709   0.1122092599
-0.0034  0.1035717083   0.1131491393
-0.0033  0.1038357776   0.11414878
-0.0031999999  0.1042522333   0.1152105917
-0.0031000001  0.1045755385   0.1163365992
-0.003   0.105061969 0.1175290445
-0.0029  0.1054557333   0.1187897547
-0.0027999999  0.1060249392   0.1201207502
-0.0027000001  0.1065023642   0.1215236105
-0.0026  0.1071696149   0.1230000894
-0.0024999999  0.1077457265   0.1245514789
-0.0024000001  0.1085295597   0.1261792339
-0.0023000001  0.1092210334   0.1278843285
-0.0022  0.110143879 0.1296678999
-0.0020999999  0.1109693294   0.1315305816
-0.0020000001  0.1120581822   0.1334731843
-0.0019  0.113037835 0.1354959831
-0.0018  0.1143254137   0.1375994602
-0.0017  0.1154818267   0.13978351
-0.0016  0.1170049682   0.1420482844
-0.0015  0.1183633772   0.1443932709
-0.0014  0.1201648091   0.1468182814
-0.0013  0.1217514087   0.1493223533
-0.0012000001  0.1238813382   0.151904937
-0.0011  0.1257210512   0.1545645473
-0.001   0.1282386721   0.1573002356
-0.0009  0.1303516373   0.1601098811
-0.0008  0.1333273807   0.1629920795
-0.0007  0.1357378685   0.1659438914
-0.0006  0.1392240166   0.1689633636
-0.0005  0.1420265825   0.1720464966
-0.0004  0.1464246792   0.1751900686
-0.0003  0.1515176922   0.1783855159
-0.0002  0.162396815 0.1816142384
-0.0001  0.1763905304   0.1848274488
0  0.199804424 0.1879306378
0.0001   0.2143962936   0.1907635934
0.0002   0.2175419485   0.1932223342
0.0003   0.2175412208   0.1953136089
0.0004   0.2163883384   0.1970862334
0.0005   0.2156656151   0.1985931294
0.0006   0.2146183318   0.199876809
0.0007   0.2139565068   0.2009735171
0.0008   0.2130986168   0.2019118917
0.0009   0.2125495903   0.2027166102
0.001 0.2118648457   0.2034073839
0.0011   0.2114309066   0.2040014261
0.0012000001   0.2108918272   0.2045125709
0.0013   0.2105583931   0.2049530547
0.0014   0.2101369711   0.2053327343
0.0015   0.2098857781   0.2056604379
0.0016   0.2095572947   0.2059432686
0.0017   0.209371126 0.2061876694
0.0018   0.2091151064   0.2063988015
0.0019   0.2089792902   0.2065814103
0.0020000001   0.2087793357   0.206739268
0.0020999999   0.2086819666   0.2068758953
0.0022   0.2085251982   0.2069940596
0.0023000001   0.2084568804   0.207096389
0.0024000001   0.2083333044   0.2071849179
0.0024999999   0.2082867503   0.2072616185
0.0026   0.2081886712   0.2073279876
0.0027000001   0.2081582945   0.2073855119
0.0027999999   0.2080798145   0.2074352918
0.0029   0.208061369 0.2074784534
0.003 0.2079979815   0.2075158038
0.0031000001   0.2079882606   0.2075482
0.0031999999   0.2079365276   0.2075762316
0.0033   0.2079331228   0.207600554
0.0034   0.2078904226   0.2076215957
0.0035000001   0.2078915335   0.2076398605
0.0035999999   0.2078558665   0.2076556573
0.0037   0.2078601536   0.2076693759
0.0038000001   0.2078299931   0.2076812361
0.0038999999   0.2078364644   0.2076915417
0.0040000002   0.2078106432   0.2077004469
0.0041   0.2078185681   0.20770819
0.0041999999   0.2077961915   0.2077148765
0.0043000001   0.2078050348   0.2077206953
0.0044   0.2077854152   0.207725716
0.0044999998   0.2077947884   0.2077300897
0.0046000001   0.2077773956   0.2077338595
0.0046999999   0.2077870187   0.2077371477
0.0048000002   0.207771442 0.2077399782
0.0049000001   0.2077811159   0.2077424512
0.0049999999   0.2077670358   0.2077445764
0.0051000002   0.2077766211   0.2077464371
0.0052   0.2077637876   0.2077480326
0.0052999998   0.2077731889   0.2077494333
0.0054000001   0.2077614053   0.2077506312
0.0055   0.2077705595   0.2077516862
0.0055999998   0.2077596697   0.2077525856
0.0057000001   0.2077685371   0.2077533811
0.0057999999   0.2077584165   0.2077540564
0.0059000002   0.2077669743   0.2077546568
0.0060000001   0.2077575224   0.2077551639
0.0060999999   0.20776576  0.2077556179
0.0062000002   0.2077568951   0.2077559987
0.0063   0.2077648107   0.2077563426
0.0063999998   0.2077564657   0.2077566288
0.0065000001   0.2077640631   0.20775689
0.0066   0.2077561825   0.2077571051
0.0066999998   0.2077634696   0.2077573042
0.0068000001   0.2077560068   0.2077574662
0.0068999999   0.2077629943   0.2077576186
0.0070000002   0.2077559099   0.2077577406
0.0071   0.2077626099   0.207757858
0.0071999999   0.2077558702   0.2077579502
0.0073000002   0.2077622959   0.2077580413
0.0074   0.2077558717   0.2077581112
0.0074999998   0.2077620366   0.2077581825
0.0076000001   0.2077559026   0.2077582357
0.0077   0.2077618202   0.2077582921
0.0077999998   0.2077559541   0.2077583329
0.0078999996   0.2077616377   0.2077583782
0.0080000004   0.2077560196   0.2077584098
0.0081000002   0.2077614821   0.2077584467
0.0082   0.2077560944   0.2077584714
0.0082999999   0.2077613482   0.2077585021
0.0083999997   0.207756175 0.2077585217
0.0085000005   0.207761232 0.2077585477
0.0086000003   0.2077562588   0.2077585636
0.0087000001   0.2077611304   0.2077585861
0.0088   0.2077563439   0.2077585993
0.0088999998   0.2077610408   0.2077586192
0.0089999996   0.2077564292   0.2077586304
0.0091000004   0.2077609615   0.2077586484
0.0092000002   0.2077565135   0.2077586581
0.0093   0.207760891 0.2077586747
0.0093999999   0.2077565963   0.2077586835
0.0094999997   0.2077608281   0.207758699
0.0096000005   0.2077566771   0.2077587071
0.0097000003   0.2077607719   0.2077587218
0.0098000001   0.2077567557   0.2077587295
0.0098999999   0.2077607216   0.2077587436
0.0099999998   0.2077568319   0.2077587511
0.0100999996   0.2077606767   0.2077587648
0.0102000004   0.2077569056   0.2077587721
0.0103000002   0.2077606367   0.2077587856
0.0104   0.2077569767   0.2077587929
0.0104999999   0.2077606012   0.2077588062
0.0105999997   0.2077570452   0.2077588135
0.0107000005   0.2077605699   0.2077588267
0.0108000003   0.2077571112   0.2077588341
0.0109000001   0.2077605424   0.2077588472
0.0109999999   0.2077571748   0.2077588547
0.0110999998   0.2077605187   0.2077588678
0.0111999996   0.2077572358   0.2077588755
0.0113000004   0.2077604984   0.2077588886
0.0114000002   0.2077572945   0.2077588964
0.0115   0.2077604815   0.2077589096
0.0115999999   0.2077573509   0.2077589176
0.0116999997   0.2077604678   0.2077589309
0.0118000004   0.207757405 0.207758939
0.0119000003   0.2077604571   0.2077589524
0.0120000001   0.2077574568   0.2077589607
0.0120999999   0.2077604495   0.2077589741
0.0121999998   0.2077575065   0.2077589826
0.0122999996   0.2077604448   0.2077589962
0.0124000004   0.2077575539   0.2077590049
0.0125000002   0.2077604429   0.2077590185
0.0126   0.2077575993   0.2077590274
0.0126999998   0.2077604439   0.2077590411
0.0127999997   0.2077576425   0.2077590502
0.0129000004   0.2077604476   0.207759064
0.0130000003   0.2077576837   0.2077590733
0.0131000001   0.2077604541   0.2077590872
0.0131999999   0.2077577227   0.2077590966
0.0132999998   0.2077604633   0.2077591107
0.0133999996   0.2077577597   0.2077591203
0.0135000004   0.2077604752   0.2077591345
0.0136000002   0.2077577946   0.2077591442
0.0137   0.2077604898   0.2077591585
0.0137999998   0.2077578273   0.2077591684
0.0138999997   0.2077605072   0.2077591828
0.0140000004   0.2077578579   0.2077591928
0.0141000003   0.2077605274   0.2077592074
0.0142000001   0.2077578864   0.2077592176
0.0142999999   0.2077605503   0.2077592322
0.0143999998   0.2077579126   0.2077592425
0.0144999996   0.2077605761   0.2077592573
0.0146000003   0.2077579365   0.2077592677
0.0147000002   0.2077606047   0.2077592826
0.0148   0.2077579581   0.2077592931
0.0148999998   0.2077606363   0.2077593081
0.0149999997   0.2077579773   0.2077593187
0.0151000004   0.2077606708   0.2077593338
0.0152000003   0.2077579939   0.2077593444
0.0153000001   0.2077607084   0.2077593596
0.0153999999   0.207758008 0.2077593703
0.0154999997   0.2077607491   0.2077593856
0.0155999996   0.2077580194   0.2077593964
0.0156999994   0.2077607929   0.2077594117
0.0157999992   0.2077580281   0.2077594225
0.0159000009   0.2077608401   0.2077594379
0.0160000008   0.2077580337   0.2077594487
0.0161000006   0.2077608906   0.2077594642
0.0162000004   0.2077580363   0.2077594749
0.0163000003   0.2077609447   0.2077594904
0.0164000001   0.2077580357   0.2077595011
0.0164999999   0.2077610023   0.2077595166
0.0165999997   0.2077580317   0.2077595272
0.0166999996   0.2077610635   0.2077595427
0.0167999994   0.2077580241   0.2077595531
0.0168999992   0.2077611286   0.2077595686
0.0170000009   0.2077580127   0.2077595788
0.0171000008   0.2077611976   0.2077595942
0.0172000006   0.2077579974   0.2077596042
0.0173000004   0.2077612706   0.2077596194
0.0174000002   0.2077579778   0.2077596291
0.0175000001   0.2077613478   0.2077596443
0.0175999999   0.2077579538   0.2077596536
0.0176999997   0.2077614293   0.2077596685
0.0177999996   0.207757925 0.2077596774
0.0178999994   0.2077615152   0.207759692
0.0179999992   0.2077578912   0.2077597004
0.0181000009   0.2077616056   0.2077597147
0.0182000007   0.207757852 0.2077597225
0.0183000006   0.2077617006   0.2077597363
0.0184000004   0.2077578072   0.2077597434
0.0185000002   0.2077618004   0.2077597567
0.0186000001   0.2077577562   0.207759763
0.0186999999   0.2077619051   0.2077597757
0.0187999997   0.2077576988   0.207759781
0.0188999996   0.2077620147   0.2077597929
0.0189999994   0.2077576346   0.2077597971
0.0190999992   0.2077621295   0.2077598081
0.0192000009   0.2077575629   0.207759811
0.0193000007   0.2077622493   0.207759821
0.0194000006   0.2077574834   0.2077598224
0.0195000004   0.2077623743   0.2077598312
0.0196000002   0.2077573956   0.2077598309
0.0197000001   0.2077625046   0.2077598382
0.0197999999   0.2077572988   0.207759836
0.0198999997   0.20776264  0.2077598416
0.0199999996   0.2077571903   0.2077598372

