-7.703920810792161400e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.540784162158432245e-02,1.000000686126458316e+00,1.000001132168647278e+00
-8.859437985760457157e-03,1.000049905469253542e+00,1.000132139008946153e+00
-7.990549560261224135e-03,1.000099124331897071e+00,1.000262392432644809e+00
-7.480124748240666796e-03,1.000148342623680131e+00,1.000392576262146616e+00
-7.117379070334520393e-03,1.000197560343250691e+00,1.000522690752284616e+00
-6.835767807009546400e-03,1.000246777489276040e+00,1.000652735990219755e+00
-6.605552809206789895e-03,1.000295994060427462e+00,1.000782712041286215e+00
-6.410840552562902667e-03,1.000345210055374912e+00,1.000912618965629219e+00
-6.242131967554040081e-03,1.000394425472789672e+00,1.001042456821223059e+00
-6.093294180895137378e-03,1.000443640311342364e+00,1.001172225663284010e+00
-5.960136987416308867e-03,1.000492854569702494e+00,1.001301925554409777e+00
-5.839669934860829831e-03,1.000542068246539573e+00,1.001431556546311663e+00
-5.729684242664464557e-03,1.000591281340521776e+00,1.001561118700386332e+00
-5.628501686612736449e-03,1.000640493850318169e+00,1.001690612068208086e+00
-5.534817799741902945e-03,1.000689705774596705e+00,1.001820036710119100e+00
-5.447597753970166885e-03,1.000738917112027115e+00,1.001949392672577099e+00
-5.366007339879625207e-03,1.000788127861273136e+00,1.002078680019434564e+00
-5.289364096094730655e-03,1.000837338021002498e+00,1.002207898817240483e+00
-5.217102605099945348e-03,1.000886547589880937e+00,1.002337049110470391e+00
-5.148749136637232118e-03,1.000935756566576185e+00,1.002466130950316670e+00
-5.083902952920420909e-03,1.000984964949750866e+00,1.002595144403231497e+00
-5.022221870023454646e-03,1.001034172738065608e+00,1.002724089565667054e+00
-4.963411507648859619e-03,1.001083379930199690e+00,1.002852966372721699e+00
-4.907216583689448172e-03,1.001132586524805745e+00,1.002981774973831008e+00
-4.853414658497617017e-03,1.001181792520545732e+00,1.003110515424093352e+00
-4.801810438617979716e-03,1.001230997916084275e+00,1.003239187771416852e+00
-4.752231535492945982e-03,1.001280202710084666e+00,1.003367792065145148e+00
-4.704525085768639786e-03,1.001329406901208863e+00,1.003496328357121659e+00
-4.658554980699823080e-03,1.001378610488120602e+00,1.003624796699108090e+00
-4.614199398776436603e-03,1.001427813469478290e+00,1.003753197142781994e+00
-4.571348908258598791e-03,1.001477015843945439e+00,1.003881529740652701e+00
-4.529904779110473581e-03,1.001526217610180680e+00,1.004009794552832124e+00
-4.489777813935674419e-03,1.001575418766842640e+00,1.004137991635516647e+00
-4.450886947043925304e-03,1.001624619312591724e+00,1.004266121043339677e+00
-4.413158360030146679e-03,1.001673819246086117e+00,1.004394182830850468e+00
-4.376524692456505890e-03,1.001723018565984891e+00,1.004522177052509679e+00
-4.340924330195346237e-03,1.001772217270944454e+00,1.004650103762750657e+00
-4.306300611358358787e-03,1.001821415359622769e+00,1.004777963016122433e+00
-4.272601511243749595e-03,1.001870612830676910e+00,1.004905754866941558e+00
-4.239778954395888311e-03,1.001919809682762841e+00,1.005033479369420668e+00
-4.207788629655764660e-03,1.001969005914536304e+00,1.005161136577686243e+00
-4.176589423112225460e-03,1.002018201524653485e+00,1.005288726545779943e+00
-4.146143218491517984e-03,1.002067396511769459e+00,1.005416249327400813e+00
-4.116414527530887560e-03,1.002116590874537971e+00,1.005543704975807362e+00
-4.087370424672422987e-03,1.002165784611613208e+00,1.005671093544540096e+00
-4.058980171013326123e-03,1.002214977721649136e+00,1.005798415087065134e+00
-4.031214993209461701e-03,1.002264170203299054e+00,1.005925669656765553e+00
-4.004048052741653561e-03,1.002313362055215817e+00,1.006052857306938941e+00
-3.977454144274300031e-03,1.002362553276050505e+00,1.006179978090841587e+00
-3.951409636046028691e-03,1.002411743864456195e+00,1.006307032061650286e+00
-3.925892340312250005e-03,1.002460933819083078e+00,1.006434019272426816e+00
-3.900881339652840715e-03,1.002510123138582898e+00,1.006560939776149022e+00
-3.876357028301370342e-03,1.002559311821605181e+00,1.006687793625711480e+00
-3.852300895684747199e-03,1.002608499866799674e+00,1.006814580873925946e+00
-3.828695394386797540e-03,1.002657687272817011e+00,1.006941301573521130e+00
-3.805524000432475469e-03,1.002706874038305163e+00,1.007067955777143364e+00
-3.782771101343204104e-03,1.002756060161911877e+00,1.007194543537355491e+00
-3.760421863993697236e-03,1.002805245642286680e+00,1.007321064906639307e+00
-3.738462236338303216e-03,1.002854430478076653e+00,1.007447519937328062e+00
-3.716878934022432163e-03,1.002903614667928434e+00,1.007573908681621999e+00
-3.695659312967933697e-03,1.002952798210488439e+00,1.007700231191724027e+00
-3.674791336607740547e-03,1.003001981104402862e+00,1.007826487519756453e+00
-3.654263579520620770e-03,1.003051163348318342e+00,1.007952677717761203e+00
-3.634065153715439374e-03,1.003100344940879074e+00,1.008078801837697158e+00
-3.614185653428800011e-03,1.003149525880729698e+00,1.008204859931443931e+00
-3.594615219490931730e-03,1.003198706166514853e+00,1.008330852050798310e+00
-3.575344442242858051e-03,1.003247885796878291e+00,1.008456778247477592e+00
-3.556364317599091784e-03,1.003297064770462876e+00,1.008582638573117363e+00
-3.537666200150989173e-03,1.003346243085911915e+00,1.008708433079203992e+00
-3.519241864338942642e-03,1.003395420741867383e+00,1.008834161817015573e+00
-3.501083452195917316e-03,1.003444597736971700e+00,1.008959824837891706e+00
-3.483183427061694541e-03,1.003493774069865951e+00,1.009085422193101600e+00
-3.465534538230246979e-03,1.003542949739190782e+00,1.009210953933832533e+00
-3.448129857528293898e-03,1.003592124743587499e+00,1.009336420111194066e+00
-3.430962760014295929e-03,1.003641299081694749e+00,1.009461820776214713e+00
-3.414026876097518877e-03,1.003690472752153395e+00,1.009587155979844830e+00
-3.397316074468810943e-03,1.003739645753601861e+00,1.009712425772954614e+00
-3.380824465504619382e-03,1.003788818084678791e+00,1.009837630206336101e+00
-3.364546399817536660e-03,1.003837989744022385e+00,1.009962769330659205e+00
-3.348476438971101626e-03,1.003887160730270400e+00,1.010087843196366242e+00
-3.332609336264438435e-03,1.003936331042059704e+00,1.010212851853951932e+00
-3.316940039721794423e-03,1.003985500678026943e+00,1.010337795353848600e+00
-3.301463717653789400e-03,1.004034669636809651e+00,1.010462673746412188e+00
-3.286175705750173700e-03,1.004083837917041366e+00,1.010587487081918923e+00
-3.271071499879918236e-03,1.004133005517358734e+00,1.010712235410568871e+00
-3.256146745631865406e-03,1.004182172436396847e+00,1.010836918782482829e+00
-3.241397221702049976e-03,1.004231338672788798e+00,1.010961537247704767e+00
-3.226818889702898381e-03,1.004280504225169679e+00,1.011086090856201825e+00
-3.212407848718036411e-03,1.004329669092172139e+00,1.011210579657817243e+00
-3.198160324259080329e-03,1.004378833272429272e+00,1.011335003702026558e+00
-3.184072663301036089e-03,1.004427996764574393e+00,1.011459363038461401e+00
-3.170141314997642137e-03,1.004477159567237932e+00,1.011583657716738749e+00
-3.156362867684086269e-03,1.004526321679052758e+00,1.011707887786396753e+00
-3.142734025798350761e-03,1.004575483098649080e+00,1.011832053296899403e+00
-3.129251594789444254e-03,1.004624643824657770e+00,1.011956154297632970e+00
-3.115912478127237217e-03,1.004673803855709258e+00,1.012080190837908233e+00
-3.102713667355885396e-03,1.004722963190432194e+00,1.012204162966960030e+00
-3.089652252416959319e-03,1.004772121827456566e+00,1.012328070733947039e+00
-3.076725420171678039e-03,1.004821279765410580e+00,1.012451914187953106e+00
-3.063930440638296115e-03,1.004870437002922223e+00,1.012575693377985475e+00
-3.051264664496010012e-03,1.004919593538620148e+00,1.012699408352977226e+00
-3.038725513392086155e-03,1.004968749371131009e+00,1.012823059161785055e+00
-3.026310483123386286e-03,1.005017904499081682e+00,1.012946645853192162e+00
-3.014017164214156507e-03,1.005067058921098155e+00,1.013070168475905142e+00
-3.001843213686970595e-03,1.005116212635806416e+00,1.013193627078556647e+00
-2.989786352395873252e-03,1.005165365641832231e+00,1.013317021709705390e+00
-2.977844363380726875e-03,1.005214517937799590e+00,1.013440352417834145e+00
-2.966015090004804188e-03,1.005263669522333148e+00,1.013563619251353076e+00
-2.954296420114882905e-03,1.005312820394057116e+00,1.013686822258238918e+00
-2.942686314050549801e-03,1.005361970551595263e+00,1.013809961486161093e+00
-2.931182797719080087e-03,1.005411119993570024e+00,1.013933036983212688e+00
-2.919783947749410649e-03,1.005460268718603611e+00,1.014056048797418619e+00
-2.908487890259671936e-03,1.005509416725320015e+00,1.014178996976731861e+00
-2.897292799625071982e-03,1.005558564012337674e+00,1.014301881569029673e+00
-2.886196894734556137e-03,1.005607710578280356e+00,1.014424702622118479e+00
-2.875198431390000361e-03,1.005656856421767387e+00,1.014547460183729877e+00
-2.864295727803973114e-03,1.005706001541418981e+00,1.014670154301524185e+00
-2.853487146080012273e-03,1.005755145935854911e+00,1.014792785023087562e+00
-2.842771088098084830e-03,1.005804289603694057e+00,1.014915352395934667e+00
-2.832145994593705460e-03,1.005853432543555748e+00,1.015037856467507327e+00
-2.821610344236717260e-03,1.005902574754057532e+00,1.015160297285174540e+00
-2.811162649316042636e-03,1.005951716233817628e+00,1.015282674896234250e+00
-2.800801458882699099e-03,1.006000856981452474e+00,1.015404989347911346e+00
-2.790525363859575579e-03,1.006049996995580065e+00,1.015527240687359889e+00
-2.780332988333388596e-03,1.006099136274816175e+00,1.015649428961660883e+00
-2.770222988679985673e-03,1.006148274817776134e+00,1.015771554217825168e+00
-2.760194052790352921e-03,1.006197412623075715e+00,1.015893616502791197e+00
-2.750244898779195379e-03,1.006246549689330028e+00,1.016015615863382404e+00
-2.740374265154096878e-03,1.006295686015152846e+00,1.016137552345750095e+00
-2.730580932092089089e-03,1.006344821599158612e+00,1.016259425996339782e+00
-2.720863712333471737e-03,1.006393956439961102e+00,1.016381236861719994e+00
-2.711221444219676438e-03,1.006443090536172091e+00,1.016502984988387981e+00
-2.701652991183881632e-03,1.006492223886405135e+00,1.016624670422771270e+00
-2.692157241242105863e-03,1.006541356489272232e+00,1.016746293211225671e+00
-2.682733106483830079e-03,1.006590488343384715e+00,1.016867853400038824e+00
-2.673379522563085284e-03,1.006639619447353251e+00,1.016989351035425981e+00
-2.664095442063653917e-03,1.006688749799788729e+00,1.017110786163534675e+00
-2.654879840203608690e-03,1.006737879399301150e+00,1.017232158830440936e+00
-2.645731726239409012e-03,1.006787008244500736e+00,1.017353469082151296e+00
-2.636650129770963871e-03,1.006836136333995935e+00,1.017474716964604120e+00
-2.627634100181307046e-03,1.006885263666394525e+00,1.017595902523666718e+00
-2.618682706254657402e-03,1.006934390240307176e+00,1.017717025805138453e+00
-2.609795035794925441e-03,1.006983516054339223e+00,1.017838086854748303e+00
-2.600970195243780102e-03,1.007032641107099113e+00,1.017959085718157741e+00
-2.592207307718880777e-03,1.007081765397192852e+00,1.018080022440957855e+00
-2.583505507984505418e-03,1.007130888923227108e+00,1.018200897068671562e+00
-2.574863959184023159e-03,1.007180011683807885e+00,1.018321709646754059e+00
-2.566281842490039222e-03,1.007229133677543409e+00,1.018442460197114041e+00
-2.557758354831882446e-03,1.007278254903031689e+00,1.018563148815452735e+00
-2.549292708610665682e-03,1.007327375358880950e+00,1.018683775518402390e+00
-2.540884131413925946e-03,1.007376495043695197e+00,1.018804340351136428e+00
-2.532531865730683514e-03,1.007425613956076660e+00,1.018924843358755217e+00
-2.524235168622087754e-03,1.007474732094629788e+00,1.019045284586288291e+00
-2.515993308159090048e-03,1.007523849457957033e+00,1.019165664078691691e+00
-2.507805569452632721e-03,1.007572966044659069e+00,1.019285981880849290e+00
-2.499671253799278219e-03,1.007622081853337903e+00,1.019406238037575019e+00
-2.491589675498937385e-03,1.007671196882594655e+00,1.019526432593608867e+00
-2.483560161614746867e-03,1.007720311131030000e+00,1.019646565593621323e+00
-2.475582051733350719e-03,1.007769424597243502e+00,1.019766637082209826e+00
-2.467654697724777375e-03,1.007818537279834725e+00,1.019886647103901645e+00
-2.459777463502720810e-03,1.007867649177403013e+00,1.020006595703152108e+00
-2.451949721807733084e-03,1.007916760288546598e+00,1.020126482924346378e+00
-2.444170854817168288e-03,1.007965870611864823e+00,1.020246308811798341e+00
-2.436440264792031837e-03,1.008014980145952810e+00,1.020366073409750385e+00
-2.428757364603178516e-03,1.008064088889409682e+00,1.020485776762376284e+00
-2.421121577159166850e-03,1.008113196840831893e+00,1.020605418913776985e+00
-2.413532335248283044e-03,1.008162303998815013e+00,1.020724999907974606e+00
-2.405989081380940919e-03,1.008211410361954385e+00,1.020844519788498550e+00
-2.398491267631708886e-03,1.008260515928846912e+00,1.020963978598966371e+00
-2.391038355481706849e-03,1.008309620698084608e+00,1.021083376383131736e+00
-2.383629815660635778e-03,1.008358724668265038e+00,1.021202713184678590e+00
-2.376265127809223509e-03,1.008407827837979331e+00,1.021321989047218048e+00
-2.368943774201650795e-03,1.008456930205821944e+00,1.021441204014289506e+00
-2.361665251674898141e-03,1.008506031770385558e+00,1.021560358129361745e+00
-2.354429069425147385e-03,1.008555132530261522e+00,1.021679451435831387e+00
-2.347234744568674637e-03,1.008604232484043406e+00,1.021798483977025107e+00
-2.340081802023711265e-03,1.008653331630321226e+00,1.021917455796196750e+00
-2.332969774391950579e-03,1.008702429967686776e+00,1.022036366936531548e+00
-2.325898201840386273e-03,1.008751527494729183e+00,1.022155217441142128e+00
-2.318866631982927952e-03,1.008800624210039576e+00,1.022274007353070502e+00
-2.311874619762021004e-03,1.008849720112206860e+00,1.022392736715290074e+00
-2.304921727330481139e-03,1.008898815199818833e+00,1.022511405570701859e+00
-2.298007522400258816e-03,1.008947909471466176e+00,1.022630013962137818e+00
-2.291131576378631091e-03,1.008997002925736242e+00,1.022748561932359301e+00
-2.284293474193436427e-03,1.009046095561214829e+00,1.022867049524058158e+00
-2.277492807773710652e-03,1.009095187376490399e+00,1.022985476779855407e+00
-2.270729175273317971e-03,1.009144278370149639e+00,1.023103843742304120e+00
-2.264002180982538619e-03,1.009193368540777902e+00,1.023222150453886314e+00
-2.257311435239440535e-03,1.009242457886960764e+00,1.023340396957014509e+00
-2.250656554341258411e-03,1.009291546407283136e+00,1.023458583294033497e+00
-2.244037160455973103e-03,1.009340634100330147e+00,1.023576709507216798e+00
